Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,Mode,TStep,Comment
1054,W6KRW,448.32000,-,5.00000,Tone,141.3,141.3,023,NN,FM,5,"Lake Forest, Santiago Peak",
1055,WA6ZJT,448.32000,-,5.00000,,88.5,88.5,023,NN,FM,5,"Lake Forest, Santiago Peak",
1056,KB6MRC,448.34000,-,5.00000,Tone,192.8,88.5,023,NN,FM,5,"Bellflower",
1057,K6QM,448.34000,-,5.00000,Tone,100.0,88.5,023,NN,Auto,5,"Chula Vista, Sweetwater Authority Water Tank",
1058,W6KGB,448.34000,-,5.00000,Tone,141.3,141.3,023,NN,FM,5,"Oxnard",
1059,K6OES,448.34000,-,5.00000,Tone,114.8,114.8,023,NN,FM,5,"San Dimas, Johnstone Peak",
1060,N6NMC,448.34000,-,5.00000,Tone,67.0,88.5,023,NN,FM,5,"Santa Clarita",
1061,WD6AWP,448.38000,-,5.00000,Tone,136.5,88.5,23,NN,P25,5,"Wrightwood, Blue Ridge",
1062,N6WZK,448.40000,-,5.00000,Tone,151.4,203.5,023,NN,FM,5,"Bell",
1063,K6IOJ,448.42000,-,5.00000,Tone,131.8,88.5,023,NN,FM,5,"Crestline, Strawberry Peak",
1064,K6PIN,448.46000,-,5.00000,Tone,131.8,88.5,023,NN,Auto,5,"Pomona,  Sunset Ridge",
1065,KK6KD,448.46000,-,5.00000,,88.5,88.5,23,NN,DIG,5,"San Diego, San Miguel Mtn.",
1066,N6RMH,448.46000,-,5.00000,,88.5,88.5,023,NN,FM,5,"Victorville, Quartzite Mountain",
1067,KI6KQU,448.52000,-,5.00000,,88.5,88.5,23,NN,DIG,5,"Poway, Mt Woodson",
1068,K6JXY,448.54000,-,5.00000,Tone,91.5,91.5,023,NN,FM,5,"Escondido, Palomar Mountain",
1069,N6MQS,448.54000,-,5.00000,,88.5,88.5,023,NN,FM,5,"Glendale,  Mt Thom",
1070,W6YRA,448.54000,-,5.00000,Tone,82.5,82.5,023,NN,FM,5,"Westwood, UCLA",
1071,W6RRN,448.60000,-,5.00000,,88.5,88.5,023,NN,FM,5,"Newbury Park, Rasnow Peak",
1072,K6JLW,448.80000,-,5.00000,Tone,131.8,131.8,023,NN,FM,5,"Oxnard",
1073,WI6RE,448.80000,-,5.00000,Tone,100.0,88.5,023,NN,FM,5,"Ridgecrest, El Paso Peak",
1074,K6JSI,448.80000,-,5.00000,Tone,100.0,88.5,023,NN,FM,5,"Vista",
1075,WA6ZSG,448.90000,-,5.00000,,88.5,88.5,023,NN,FM,5,"Altadena,  Mt Wilson",
1076,K6JSI,448.90000,-,5.00000,Tone,123.0,88.5,023,NN,FM,5,"Santa Barbara, Santa Ynez Peak",
1077,K6JSI,448.90000,-,5.00000,Tone,100.0,88.5,023,NN,FM,5,"Santa Catalina Island",
1078,K6PNG,448.90000,-,5.00000,Tone,67.0,88.5,023,NN,FM,5,"Victorville, Quartzite Mountain",
1079,N6SLD,448.92000,-,5.00000,Tone,91.5,88.5,023,NN,FM,5,"Lake Forest, Santiago Peak",
1080,N6SIX,448.94000,-,5.00000,Tone,141.3,141.3,023,NN,Auto,5,"El Cajon, Rattlesnake Peak",
1081,KE6VK,448.94000,-,5.00000,,88.5,88.5,023,NN,FM,5,"San Diego",
1082,K6JSI,448.94000,-,5.00000,Tone,100.0,88.5,023,NN,FM,5,"Thousand Oaks",
1083,KE6VK,448.96000,-,5.00000,Tone,131.8,88.5,023,NN,FM,5,"Escondido, Palomar Mountain",
1084,KJ6GRS,449.00000,-,5.00000,,88.5,88.5,23,NN,DIG,5,"San Diego",
1085,WA6TZE,449.00000,-,5.00000,Tone,131.8,88.5,023,NN,FM,5,"Santa Ynez, Santa Ynez Peak",
1086,KA6P,449.03750,-,5.00000,,88.5,88.5,23,NN,DIG,5,"Lake Forest, Santiago Peak",
1087,KA6P,449.03750,-,5.00000,,88.5,88.5,23,NN,DIG,5,"Wrightwood",
1088,K6RRR,449.06000,-,5.00000,Tone,88.5,88.5,023,NN,FM,5,"San Diego, Otay Mountain",
1089,N6TAP,449.08000,-,5.00000,Tone,100.0,88.5,023,NN,FM,5,"Barstow",
1090,K6JSI,449.08000,-,5.00000,Tone,123.0,88.5,023,NN,FM,5,"Escondido, Palomar Mountain",
1091,KF6BQK,449.08000,-,5.00000,,88.5,88.5,23,NN,DV,5,"Santa Monica, Saddle Peak",
1092,WA6TTL,449.08000,-,5.00000,,88.5,88.5,23,NN,FM,5,"Thousand Oaks, Rasnow Peak",
1093,N6WZK,449.10000,-,5.00000,,88.5,88.5,23,NN,FM,5,"Commerce",
1094,K6XI,449.12000,-,5.00000,Tone,100.0,88.5,023,NN,FM,5,"San Diego, Otay Mountain",
1095,N6KHZ,449.12000,-,5.00000,,88.5,88.5,023,NN,FM,5,"San Dimas,  Johnstone Peak",
1096,W6AB,449.14000,-,5.00000,Tone,131.8,131.8,023,NN,FM,5,"Lompoc, Tranquillon Peak",
1097,N6LVR,449.18000,-,5.00000,Tone,88.5,88.5,023,NN,FM,5,"Alpine, Monument Peak",
1098,N6CIZ,449.20000,-,5.00000,,88.5,88.5,23,NN,DIG,5,"Mt. Wilson",
1099,WB6WLV,449.20000,-,5.00000,Tone,107.2,107.2,023,NN,Auto,5,"San Diego, Otay Mountain",
1100,WB6YMH,449.22000,-,5.00000,Tone,131.8,88.5,023,NN,FM,5,"Glendale,  Mt Lukens",
1101,WB6YMH,449.22000,-,5.00000,Tone,79.7,88.5,023,NN,FM,5,"Rancho Palos Verdes",
1102,WB6CYT,449.22000,-,5.00000,Tone,91.5,88.5,023,NN,FM,5,"San Diego, Otay Mountain",
1103,K6JR,449.24000,-,5.00000,Tone,131.8,88.5,023,NN,FM,5,"Cathedral City, Edom Hill",
1104,N6WB,449.24000,-,5.00000,Tone,127.3,88.5,023,NN,Auto,5,"Escondido",
1105,W6ZN,449.30000,-,5.00000,Tone,100.0,100.0,023,NN,Auto,5,"Escondido, Palomar Mountain",
1106,KD6JTU,449.30000,-,5.00000,Tone,103.5,88.5,023,NN,FM,5,"Moreno Valley, City Hall",
1107,WB6OBB,449.30000,-,5.00000,Tone,131.8,88.5,023,NN,FM,5,"Santa Ynez, Broadcast Peak",
1108,KC6YNQ,449.30000,-,5.00000,Tone,141.3,88.5,023,NN,FM,5,"Seal Beach",
1109,W6YJ,449.32000,-,5.00000,,88.5,88.5,023,NN,FM,5,"Escondido, Palomar Mountain",
1110,KB6CRE,449.34000,-,5.00000,Tone,136.5,88.5,023,NN,FM,5,"Onyx, Onyx Peak",
1111,N6WZK,449.36000,-,5.00000,Tone,186.2,88.5,23,NN,DIG,5,"San Antonio Heights, Sunset Ridge ",
1112,KI6KQU,449.38000,-,5.00000,,88.5,88.5,23,NN,DIG,5,"Glendale, Mt Lukens",
1113,KW6HRO,449.38000,-,5.00000,Tone,100.0,100.0,023,NN,FM,5,"San Diego, Otay Mountain",
1114,KE6TZF,449.42000,-,5.00000,,88.5,88.5,023,NN,FM,5,"Pomona, Sunset Ridge",
1115,K6XI,449.44000,-,5.00000,Tone,107.2,107.2,023,NN,FM,5,"San Diego, Mount Otay",
1116,W6AMG,449.44000,-,5.00000,Tone,131.8,131.8,023,NN,FM,5,"Thousand Oaks",
1117,N6LRB,449.46000,-,5.00000,,88.5,88.5,023,NN,Auto,5,"Chatsworth, Oat Mountian",
1118,N9QE,449.46000,-,5.00000,,88.5,88.5,23,NN,DIG,5,"Harbor City",
1119,W6TRW,449.46250,-,5.00000,,88.5,88.5,23,NN,DIG,5,"Redondo Beach",
1120,AI6DZ,449.46250,-,5.00000,,88.5,88.5,23,NN,DIG,5,"San Diego",
1121,KJ6UVT,449.46250,-,5.00000,,88.5,88.5,23,NN,DIG,5,"Santa Monica",
1122,N6YN,449.48000,-,5.00000,,88.5,88.5,23,NN,FM,5,"Altadena, Mt Wilson",
1123,WA6GDF,449.50000,-,5.00000,Tone,192.8,88.5,023,NN,FM,5,"Juniper Hills",
1124,K9KAO,449.50000,-,5.00000,Tone,100.0,88.5,023,NN,FM,5,"Pomona, Sunset Ridge",
1125,WB6WLV,449.50000,-,5.00000,Tone,107.2,88.5,023,NN,Auto,5,"San Diego, Mount Laguna",
1126,N6WZK,449.56000,-,5.00000,Tone,186.2,88.5,023,NN,FM,5,"Bell",
1127,WB6BBE,449.56000,-,5.00000,Tone,186.2,88.5,023,NN,FM,5,"Santa Barbara, Santa Ynez Peak",
1128,N6WZK,449.56000,-,5.00000,Tone,186.2,88.5,023,NN,FM,5,"Whittier",
1129,K6KTA,449.58000,-,5.00000,Tone,107.2,107.2,023,NN,FM,5,"San Diego, Mount Laguna",
1130,WV6H,449.60000,-,5.00000,Tone,82.5,88.5,023,NN,FM,5,"San Diego,  Otay Mountain",
1131,WA6YVX,449.60000,-,5.00000,,88.5,88.5,23,NN,DIG,5,"San Diego",
1132,KB6IBB,449.62000,-,5.00000,,88.5,88.5,023,NN,FM,5,"Hollywood,  Hollywood Hills",
1133,W6YJ,449.66000,-,5.00000,,88.5,88.5,023,NN,FM,5,"Lake Arrowhead, Heaps Peak",
1134,N7YMM,449.68000,-,5.00000,Tone,100.0,100.0,023,NN,Auto,5,"Covina, Covina PD",
1135,WA6RQD,449.68000,-,5.00000,Tone,156.7,88.5,023,NN,FM,5,"Lake Arrowhead, Heaps Peak",
1136,N6CIZ,449.70000,-,5.00000,Tone,131.8,131.8,023,NN,FM,5,"Altadena, Mt. Wilson",
1137,K6CLX,449.70000,-,5.00000,,88.5,88.5,23,NN,DV,5,"Calexico",
1138,WB6QAZ,449.70000,-,5.00000,Tone,88.5,88.5,023,NN,FM,5,"Cloverdale",
1139,W6DRA,449.70000,-,5.00000,Tone,107.2,88.5,023,NN,FM,5,"Palm Springs, Tram",
1140,WA6OSB,449.70000,-,5.00000,Tone,151.4,88.5,023,NN,FM,5,"San Diego, Otay Mtn",
1141,W6NVY,449.70000,-,5.00000,Tone,141.3,88.5,023,NN,FM,5,"Victorville, Quartzite Mountain",
1142,WA6TTL,449.72000,-,5.00000,,88.5,88.5,023,NN,FM,5,"Altadena, Mt Wilson",
1143,WA6TTL,449.72000,-,5.00000,,88.5,88.5,023,NN,FM,5,"Escondido, Palomar Mountain",
1144,WA6TTL,449.74000,-,5.00000,,88.5,88.5,023,NN,FM,5,"Lake Forest, Santiago Peak",
1145,W6KGB,449.74000,-,5.00000,,88.5,88.5,023,NN,FM,5,"Malibu, Santa Monica Mountains",
1146,W6KGB,449.74000,-,5.00000,,88.5,88.5,023,NN,FM,5,"San Diego, Otay Mountain",
1147,W6KGB,449.74000,-,5.00000,,88.5,88.5,023,NN,FM,5,"Wrightwood,  Blue Ridge",
1148,WA6DPB,449.76000,-,5.00000,Tone,131.8,88.5,023,NN,FM,5,"Lake Forest, Santiago Peak",
1149,WR6OM,449.78000,-,5.00000,Tone,136.5,88.5,023,NN,FM,5,"Barstow, Ord Mountain",
1150,KI6BJN,449.78000,-,5.00000,Tone,141.3,88.5,023,NN,Auto,5,"Poway, Mt Woodson",
1151,WB6DTR,449.78000,-,5.00000,Tone,123.0,88.5,023,NN,FM,5,"San Diego, Otay Mountain",
1152,K6CHE,449.78000,-,5.00000,Tone,131.8,131.8,023,NN,Auto,5,"Signal Hill, Signal Hill Tower",
1153,WA6DPB,449.80000,-,5.00000,,88.5,88.5,023,NN,FM,5,"Glendale, Mt Lukens",
1154,WB6BWU,449.80000,-,5.00000,Tone,110.9,110.9,023,NN,FM,5,"Lake Forest, Santiago Peak",
1155,KE6LE,449.82000,-,5.00000,,88.5,88.5,23,NN,DV,5,"Rancho Palos Verdes",
1156,KE6LE,449.82000,-,5.00000,,88.5,88.5,23,NN,DIG,5,"Rancho Palos Verdes",
1157,W6HRO,449.84000,-,5.00000,,88.5,88.5,23,NN,DV,5,"Anaheim, HRO",
1158,N6OEI,449.84000,-,5.00000,,88.5,88.5,23,NN,DIG,5,"San Diego",
1159,K6TEM,449.88000,-,5.00000,Tone,146.2,146.2,023,NN,FM,5,"Pomona, Sunset Ridge",
1160,KF6YB,449.90000,-,5.00000,,88.5,88.5,23,NN,DIG,5,"El Cajon",
1161,K6RYA,449.90000,-,5.00000,,88.5,88.5,23,NN,DIG,5,"Fairbanks Ranch",
1162,KF6YB,449.90000,-,5.00000,Tone,151.4,151.4,023,NN,FM,5,"La Mesa",
1163,N6VCC,449.92000,-,5.00000,,88.5,186.2,023,NN,FM,5,"Valley Center, Paradise Mountain",
1164,K6IUM,449.98000,-,5.00000,Tone,173.8,88.5,023,NN,FM,5,"Rancho Palos Verdes,  San Pedro Hill",
1165,KA6MEP,449.98000,-,5.00000,Tone,151.4,88.5,023,NN,FM,5,"Running Springs",
1166,K6RIF,449.98000,-,5.00000,Tone,88.5,88.5,023,NN,FM,5,"San Diego, Otay Mountain",
